0.0	0.0	0.0	1.0	NULL
0.0	3.0	2.15	1.0	tswitch_cswitch
2.15	0.0	0.298	1.0	NULL
2.448	3.0	2.15	1.0	tswitch_cswitch
4.597999999999999	0.0	0.596	1.0	NULL
5.193999999999999	3.0	2.15	1.0	tswitch_cswitch
7.3439999999999985	0.0	0.298	1.0	NULL
7.641999999999999	1.0	2.15	1.0	tstay_cstay
9.792	0.0	0.298	1.0	NULL
10.09	2.0	2.15	1.0	tstay_cswitch
12.24	0.0	0.0	1.0	NULL
12.24	3.0	2.15	1.0	tswitch_cswitch
14.39	0.0	0.596	1.0	NULL
14.986	3.0	2.15	1.0	tswitch_cswitch
17.136000000000003	0.0	0.298	1.0	NULL
17.434	3.0	2.15	1.0	tswitch_cswitch
19.584	0.0	0.8939999999999999	1.0	NULL
20.477999999999998	1.0	2.15	1.0	tstay_cstay
22.628	0.0	0.298	1.0	NULL
22.926	3.0	2.15	1.0	tswitch_cswitch
25.076000000000008	0.0	1.49	1.0	NULL
26.566000000000006	2.0	2.15	1.0	tstay_cswitch
28.716000000000008	0.0	0.8939999999999999	1.0	NULL
29.610000000000007	3.0	2.15	1.0	tswitch_cswitch
31.76	0.0	0.298	1.0	NULL
32.058	2.0	2.15	1.0	tstay_cswitch
34.208	0.0	0.8939999999999999	1.0	NULL
35.102	3.0	2.15	1.0	tswitch_cswitch
37.252	0.0	0.8939999999999999	1.0	NULL
38.146	3.0	2.15	1.0	tswitch_cswitch
40.296	0.0	0.298	1.0	NULL
40.594	3.0	2.15	1.0	tswitch_cswitch
42.74399999999999	0.0	0.8939999999999999	1.0	NULL
43.63799999999999	3.0	2.15	1.0	tswitch_cswitch
45.78799999999999	0.0	0.8939999999999999	1.0	NULL
46.68199999999999	1.0	2.15	1.0	tstay_cstay
48.831999999999994	0.0	0.8939999999999999	1.0	NULL
49.72599999999999	3.0	2.15	1.0	tswitch_cswitch
51.87599999999999	0.0	0.596	1.0	NULL
52.47199999999999	2.0	2.15	1.0	tstay_cswitch
54.62199999999999	0.0	0.0	1.0	NULL
54.62199999999999	1.0	2.15	1.0	tstay_cstay
56.771999999999984	0.0	0.0	1.0	NULL
56.771999999999984	3.0	2.15	1.0	tswitch_cswitch
58.922	0.0	0.596	1.0	NULL
59.517999999999994	1.0	2.15	1.0	tstay_cstay
61.66799999999999	0.0	0.298	1.0	NULL
61.965999999999994	1.0	2.15	1.0	tstay_cstay
64.11599999999997	0.0	0.8939999999999999	1.0	NULL
65.00999999999998	3.0	2.15	1.0	tswitch_cswitch
67.15999999999997	0.0	0.298	1.0	NULL
67.45799999999997	3.0	2.15	1.0	tswitch_cswitch
69.60799999999998	0.0	2.086	1.0	NULL
71.69399999999997	1.0	2.15	1.0	tstay_cstay
73.84399999999997	0.0	0.298	1.0	NULL
74.14199999999997	3.0	2.15	1.0	tswitch_cswitch
76.29199999999994	0.0	0.298	1.0	NULL
76.58999999999995	1.0	2.15	1.0	tstay_cstay
78.73999999999995	0.0	0.8939999999999999	1.0	NULL
79.63399999999996	2.0	2.15	1.0	tstay_cswitch
81.78399999999995	0.0	0.298	1.0	NULL
82.08199999999995	3.0	2.15	1.0	tswitch_cswitch
84.23199999999993	0.0	0.298	1.0	NULL
84.52999999999993	3.0	2.15	1.0	tswitch_cswitch
86.67999999999996	0.0	0.0	1.0	NULL
86.67999999999996	3.0	2.15	1.0	tswitch_cswitch
88.82999999999996	0.0	0.0	1.0	NULL
88.82999999999996	2.0	2.15	1.0	tstay_cswitch
90.97999999999996	0.0	0.298	1.0	NULL
91.27799999999996	3.0	2.15	1.0	tswitch_cswitch
93.42799999999997	0.0	0.0	1.0	NULL
93.42799999999997	1.0	2.15	1.0	tstay_cstay
95.57799999999996	0.0	0.298	1.0	NULL
95.87599999999996	1.0	2.15	1.0	tstay_cstay
98.02599999999994	0.0	0.596	1.0	NULL
98.62199999999994	3.0	2.15	1.0	tswitch_cswitch
100.77199999999993	0.0	0.596	1.0	NULL
101.36799999999994	3.0	2.15	1.0	tswitch_cswitch
103.51799999999992	0.0	0.596	1.0	NULL
104.11399999999992	1.0	2.15	1.0	tstay_cstay
106.26399999999992	0.0	0.298	1.0	NULL
106.56199999999993	1.0	2.15	1.0	tstay_cstay
108.71199999999992	0.0	0.298	1.0	NULL
109.00999999999992	2.0	2.15	1.0	tstay_cswitch
111.15999999999993	0.0	0.298	1.0	NULL
111.45799999999993	2.0	2.15	1.0	tstay_cswitch
113.6079999999999	0.0	0.298	1.0	NULL
113.9059999999999	3.0	2.15	1.0	tswitch_cswitch
116.05599999999991	0.0	1.192	1.0	NULL
117.2479999999999	3.0	2.15	1.0	tswitch_cswitch
119.39799999999993	0.0	0.0	1.0	NULL
119.39799999999993	3.0	2.15	1.0	tswitch_cswitch
121.5479999999999	0.0	0.298	1.0	NULL
121.8459999999999	3.0	2.15	1.0	tswitch_cswitch
123.9959999999999	0.0	0.596	1.0	NULL
124.5919999999999	1.0	2.15	1.0	tstay_cstay
136.7419999999999	0.0	0.596	1.0	NULL
137.3379999999999	3.0	2.15	1.0	tswitch_cswitch
139.48799999999991	0.0	0.298	1.0	NULL
139.78599999999992	3.0	2.15	1.0	tswitch_cswitch
141.9359999999999	0.0	0.8939999999999999	1.0	NULL
142.8299999999999	3.0	2.15	1.0	tswitch_cswitch
144.97999999999993	0.0	0.596	1.0	NULL
145.57599999999994	3.0	2.15	1.0	tswitch_cswitch
147.72599999999994	0.0	0.298	1.0	NULL
148.02399999999994	3.0	2.15	1.0	tswitch_cswitch
150.17399999999995	0.0	0.298	1.0	NULL
150.47199999999995	3.0	2.15	1.0	tswitch_cswitch
152.62199999999996	0.0	1.192	1.0	NULL
153.81399999999996	1.0	2.15	1.0	tstay_cstay
155.96399999999997	0.0	0.596	1.0	NULL
156.55999999999997	2.0	2.15	1.0	tstay_cswitch
158.70999999999995	0.0	0.596	1.0	NULL
159.30599999999995	1.0	2.15	1.0	tstay_cstay
161.456	0.0	0.298	1.0	NULL
161.754	2.0	2.15	1.0	tstay_cswitch
163.90399999999997	0.0	1.192	1.0	NULL
